ID,Название,Авторы,Год публикации,В_РИНЦ
54208016,РАЗРАБОТКА ИСКУССТВЕННОГО ИНТЕЛЛЕКТА И КАКОВЫ ВОЗМОЖНЫЕ ПОСЛЕДСТВИЯ,"Васильева Т.Г., Воробьев П.В., Измайлов Н.С., Хомутовский С.Л.",2023,Да
54208017,ПРИМЕНЕНИЕ ИНФОРМАЦИОННЫХ И ТЕЛЕКОММУНИКАЦИОННЫХ ТЕХНОЛОГИЙ ДВОЙНОГО НАЗНАЧЕНИЯ НА СЕТЯХ СВЯЗИ СПЕЦИАЛЬНОГО НАЗНАЧЕНИЯ,"Васильева Т.Г., Лукьянчик В.Н., Гудков М.А., Селезнев А.В.",2023,Да
54212789,РОЛЬ ИСКУССТВЕННОГО ИНТЕЛЛЕКТА В БУДУЩЕМ РАЗВИТИИ ВОЕННЫХ СИСТЕМ СВЯЗИ В РОССИИ,"Данилюк А.И., Чеботарь И.Т., Ренсков Д.А.",2023,Да
54212728,ОБЗОР ПРОДУКТОВ КОМПАНИИ OPENAI,"Горохов А.В., Косьянова М.С., Мартынов В.А.",2023,Да
54178525,УСТАНОВЛЕНИЕ СОВЕТСКОЙ ВЛАСТИ В СРЕДНЕЙ АЗИИ,"Филимоненков М.Х., Васильева Т.Г., Корякин Д.А., Ульянов В.В.",2023,Да
54285471,ПРЕПОДАВАТЕЛЬ - КЛЮЧЕВАЯ ФИГУРА ОБРАЗОВАНИЯ,"Филимоненков М.Х., Васильева Т.Г., Корякин Д.А., Ульянов В.В.",2023,Да
54309569,ПОВЫШЕНИЕ КАЧЕСТВА АНАЛИЗА ИЗОБРАЖЕНИЙ С ИСПОЛЬЗОВАНИЕМ СВЕРТОЧНЫХ НЕЙРОННЫХ СЕТЕЙ,"Рябов Г.А., Кривоногова Е.В., Изотов Д.Ю., Абрамова Н.И.",2023,Да
54309588,ПРИМЕНЕНИЕ АЛГОРИТМОВ МАШИННОГО ОБУЧЕНИЯ ДЛЯ ОБРАБОТКИ СИГНАЛОВ В ВОЕННЫХ СИСТЕМАХ СВЯЗИ РОССИИ,"Данилюк А.И., Вахненко И.В., Чеботарь И.Т.",2023,Да
54309589,ПРИМЕНЕНИЕ ТЕХНОЛОГИЙ ОБРАБОТКИ ЕСТЕСТВЕННОГО ЯЗЫКА В СИСТЕМАХ СВЯЗИ ВООРУЖЕННЫХ СИЛ РФ,"Данилюк А.И., Вахненко И.В., Чеботарь И.Т.",2023,Да
54309534,ТЕХНОЛОГИИ КРИПТОГРАФИЧЕСКОЙ ЗАЩИТЫ В СИСТЕМЕ СВЯЗИ ВС РФ: ПРОБЛЕМЫ И ПЕРСПЕКТИВЫ,"Данилюк А.И., Чеботарь И.Т., Вахненко И.В.",2023,Да
54309548,ИНФОРМАЦИОННАЯ ДЕЯТЕЛЬНОСТЬ ЧЕЛОВЕКА,"Ренсков Д.А., Мартынов В.А.",2023,Да
54309549,ЦИФРОВИЗАЦИЯ В РОССИИ,"Ренсков Д.А., Баринов Д.М., Горохов А.В.",2023,Да
54108947,РАСЧЕТ OSNR ДЛЯ КОГЕРЕНТНЫХ СИСТЕМ СВЯЗИ,"Еремеев Е.Л., Буравцова Д.А., Кондратова О.А., Москальонов А.В.",2023,Нет
54229507,ФОРМИРОВАНИЕ МНОГОПОЗИЦИОННЫХ ЧАСТОТНО-МАНИПУЛИРОВАННЫХ СИГНАЛОВ В ЦИФРОВЫХ РАДИОРЕЛЕЙНЫХ СИСТЕМАХ ПЕРЕДАЧИ,"Бурлаков С.О., Орлов Е.В., Таиров Р.З., Горанько С.А.",2023,Нет
54229539,НАСЛЕДСТВЕННЫЙ ДОГОВОР: ВОПРОСЫ И ПЕРСПЕКТИВЫ,"Фролова О.В., Фролов В.В.",2023,Нет
54746336,ОСОБЕННОСТИ ПРИМЕНЕНИЯ СИГНАЛОВ С КВАДРАТУРНОЙ АМПЛИТУДНО-ФАЗОВОЙ МОДУЛЯЦИЕЙ В РАДИОРЕЛЕЙНЫХ СИСТЕМАХ ПЕРЕДАЧИ,"Жирнов А.И., Егрушев В.Е., Таиров Р.З., Горанько С.А.",2023,Нет
54809738,ОПРЕДЕЛЕНИЕ МЕТОДИКИ АДАПТАЦИИ К УЧЕБНОЙ ДЕЯТЕЛЬНОСТИ КУРСАНТОВ ВОЕННЫХ ВУЗОВ,"Филонов О.В., Бурлуцкая М.С., Вахненко А.И.",2023,Да
50428371,МЕХАНИЗМЫ ПРИОРИТЕТОВ ДЛЯ СХЕМ ЗАЩИТЫ СЕТИ СВЯЗИ,"Еремеев Е.Л., Буравцова Д.А., Чеканова Е.В., Москальонов А.В.",2023,Да
54315590,ВЛИЯНИЕ СПОНТАННОЙ ЭМИССИИ НА ОПТИЧЕСКИЕ УСИЛИТЕЛИ,"Еремеев Е.Л., Буравцова Д.А., Кондратова О.А., Чеканова Е.В.",2023,Да
54816735,ПОВЫШЕНИЕ ПОМЕХОУСТОЙЧИВОСТИ ЦИФРОВЫХ РАДИОРЕЛЕЙНЫХ СИСТЕМ ПЕРЕДАЧИ ЗА СЧЕТ ПРИМЕНЕНИЯ СИГНАЛЬНО - КОДОВЫХ КОНСТРУКЦИЙ,"Жирнов А.И., Орлов Е.В., Таиров Р.З., Горанько С.А.",2023,Да
54816730,ФУНКЦИОНАЛЬНАЯ МОДЕЛЬ СИСТЕМЫ ТАКТОВОЙ СЕТЕВОЙ СИНХРОНИЗАЦИИ ТРАНСПОРТНОЙ СЕТИ СВЯЗИ,"Андреев В.Т., Веркин С.С., Орлов Е.В., Чеканова Е.В.",2023,Да
57633864,МЕТОДИЧЕСКИЕ РЕКОМЕНДАЦИИ ОСВОЕНИЯ БАЗОВЫХ ЗНАНИЙ ПО ИНЖЕНЕРНОЙ И КОМПЬЮТЕРНОЙ ГРАФИКЕ,"Гунина Е.В., Гусева Т.А., Фролов И.С.",2023,Да
52694153,КВАЛИМЕТРИЧЕСКИЙ КОНТРОЛЬ КРИТИЧЕСКОЙ НАДЕЖНОСТИ АППАРАТНЫХ И ПРОГРАММНЫХ СРЕДСТВ ЦЕНТРОВ ОБРАБОТКИ ДАННЫХ С ИСПОЛЬЗОВАНИЕМ МЕТОДИЧЕСКИХ И МАТЕМАТИЧЕСКИХ ИНСТРУМЕНТОВ ТЕОРИИ КАТАСТРОФ,"Паращук И.Б., Михайличенко А.В., Смирнов А.А.",2023,Да
59995109,СВЯЗЬ И УПРАВЛЕНИЕ В КЕРЧЕНСКО-ФЕОДОСИЙСКОЙ ДЕСАНТНОЙ ОПЕРАЦИИ (26 ДЕКАБРЯ 1941 Г. - 2 ЯНВАРЯ 1942 Г.),"Кременчуцкий А.Л., Ишимов С.Л., Вербицкий А.А.",2023,Да
59995112,"ФГАНИСТАН, ВХОЖДЕНИЕ В ДЕСЯТИЛЕТНЮЮ ВОЙНУ","Островерхий С.М., Пелогейко А.В., Селезнев А.В.",2023,Да
62499446,ЗНАНИЯ ИСТОРИИ - ФУНДАМЕНТ В СИСТЕМЕ ВОЕННО-ПАТРИОТИЧЕСКОГО ВОСПИТАНИЯ КУРСАНТОВ,"Зубков Н.В., Шабалин И.И.",2023,Да
53116363,ЭКОНОМИЧЕСКАЯ ТЕОРИЯ В ПЕРИОД ЭКОНОМИЧЕСКОЙ НЕОПРЕДЕЛЕННОСТИ,"Скрипнюк Д.Ф., Смелкова И.Ю., Смелков К.А., Цзегээр С.",2023,Да
53759249,СОВРЕМЕННЫЕ ТЕНДЕНЦИИ МЕЖДУНАРОДНОГО ДВИЖЕНИЯ КАПИТАЛОВ В КОНТЕКСТЕ ИНТЕНСИФИКАЦИИ ГЛОБАЛИЗАЦИОННЫХ ПРОЦЕССОВ,"Смелкова И.Ю., Смелков К.А.",2023,Да
54920007,К ВОПРОСУ О СИНОНИМИИ В СРЕДНЕВЕРХНЕНЕМЕЦКОМ ЯЗЫКЕ,Паневина И.Г.,2023,Да
54879103,ОБОСНОВАНИЕ ТРЕБОВАНИЙ К ТОЧНОСТИ ОПРЕДЕЛЕНИЯ КООРДИНАТ ЦЕЛЕЙ ДЛЯ КОМПЛЕКСОВ ВЫСОКОТОЧНОГО ОРУЖИЯ,"Снежко В.К., Якушенко С.А., Лукашев А.В., Егрушев В.Е., Веркин С.С., Антонов В.В., Чеканова Е.В.",2023,Да
50283925,"СИНТЕЗ ТОПОЛОГИИ ИНТЕГРИРОВАННОЙ СИСТЕМЫ НАВИГАЦИИ И СВЯЗИ, ФУНКЦИОНИРУЮЩЕЙ В УСЛОВИЯХ ВОЗДЕЙСТВИЯ ПОМЕХ","Бурлаков С.О., Снежко В.К., Якушенко С.А., Егрушев В.Е., Веркин С.С., Антонов В.В.",2023,Да
50380473,ОБОСНОВАНИЕ ТРЕБОВАНИЙ К КОЭФФИЦИЕНТУ ПОМЕХОЗАЩИТЫ НАВИГАЦИОННЫХ ПРИЕМНИКОВ В МНОГОКАНАЛЬНОМ РЕЖИМЕ,"Снежко В.К., Якушенко С.А., Егрушев В.Е., Веркин С.С., Антонов В.В., Чеканова Е.В.",2023,Да
50760221,СПОСОБ ОТБОРА КАНДИДАТОВ ДЛЯ ПОСТУПЛЕНИЯ В ВОЕННЫЕ ОБРАЗОВАТЕЛЬНЫЕ УЧРЕЖДЕНИЯ,"Лукашев А.В., Шабуня В.В.",2023,Да
50760226,К ВОПРОСУ ОЦЕНКИ ПОМЕХОЗАЩИЩЕННОСТИ НАВИГАЦИОННОЙ АППАРАТУРЫ ПОТРЕБИТЕЛЯ ГЛОНАСС В МНОГОКАНАЛЬНОМ РЕЖИМЕ ПРИЕМА,"Снежко В.К., Якушенко С.А., Егрушев В.Е., Веркин С.С., Антонов В.В., Чеканова Е.В.",2023,Да
50760219,НАУЧНО-ТЕХНИЧЕСКИЕ ПРОБЛЕМЫ СОЗДАНИЯ И ПРИМЕНЕНИЯ ГРУППИРОВОК ВОЕННЫХ МАЛЫХ КОСМИЧЕСКИХ АППАРАТОВ СВЯЗИ ДЛЯ ИНФОРМАЦИОННОГО ОБЕСПЕЧЕНИЯ БОЕВЫХ ДЕЙСТВИЙ,"Викторов Е.А., Бурлаков С.О., Якушенко С.А., Вахненко И.В., Егрушев В.Е., Веркин С.С., Антонов В.В.",2023,Да
53810899,МЕТОДИКА ОЦЕНКИ ПОМЕХОЗАЩИЩЁННОСТИ РАДИОРЕЛЕЙНЫХ СТАНЦИЙ СПЕЦИАЛЬНОГО НАЗНАЧЕНИЯ С УЧЕТОМ СТЕПЕНИ ОТКРЫТОСТИ ИНТЕРВАЛА ЛИНИИ РАДИОПОДАВЛЕНИЯ,"Снежко В.К., Якушенко С.А., Егрушев В.Е., Веркин С.С., Антонов В.В., Чеканова Е.В., Вахненко Д.И.",2023,Да
54025956,НА ПОРОГЕ ГЛОБАЛЬНОГО ТЕХНОЛОГИЧЕСКОГО ПЕРЕХОДА. ПРОБЛЕМЫ И ПУТИ РЕШЕНИЯ,"Лукашев А.В., Сарафанников В.С.",2023,Да
54188504,ОБЩИЙ ПОДХОД К СНИЖЕНИЮ РИСКОВ ПРИ ВНЕДРЕНИИ КВАНТОВЫХ ТЕХНОЛОГИЙ,"Снежко В.К., Якушенко С.А., Лукашев А.В., Егрушев В.Е., Веркин С.С., Антонов В.В., Чеканова Е.В.",2023,Да
54307070,ОЦЕНКА ТРЕБОВАНИЙ К ТОЧНОСТИ НАВИГАЦИОННОГО ОБЕСПЕЧЕНИЯ ПОПАДАНИЯ В ПРЯМОУГОЛЬНУЮ ЦЕЛЬ,"Снежко В.К., Якушенко С.А., Егрушев В.Е., Веркин С.С., Антонов В.В., Чеканова Е.В.",2023,Да
54677962,ПОМЕХОЗАЩИЩЁННОСТЬ ТРОПОСФЕРНЫХ ЛИНИЙ РАДИОСВЯЗИ СПЕЦИАЛЬНОГО НАЗНАЧЕНИЯ,"Снежко В.К., Якушенко С.А., Егрушев В.Е., Веркин С.С., Антонов В.В., Чеканова Е.В.",2023,Да
53745333,"СОЦИАЛЬНЫЕ ПАРАМЕТРЫ ИНВЕКТИВНОГО СЛОВОУПОТРЕБЛЕНИЯ В НЕМЕЦКОМ, АНГЛИЙСКОМ И ИСПАНСКОМ ЯЗЫКАХ (ГЕНДЕРНЫЙ АСПЕКТ)","Ереметова К.Ю., Ланцова А.С.",2023,Нет
54226283,ЯЗЫКОВАЯ РЕПРЕЗЕНТАЦИЯ ГЕНДЕРНОГО ФАКТОРА В ЖЕНСКОЙ ПРОЗЕ МЕКСИКАНО-АМЕРИКАНСКОЙ ЛИТЕРАТУРЫ,Ланцова А.С.,2023,Нет
54694072,ПРАКТИЧЕСКИЕ АСПЕКТЫ ПЕРЕВОДА МЕДИЦИНСКИХ ТЕКСТОВ (НА ПРИМЕРЕ ПРОТОКОЛА КЛИНИЧЕСКОГО ИССЛЕДОВАНИЯ),Ереметова К.Ю.,2023,Нет
53954099,РАЗРАБОТКА МЕТОДИКИ ОБНАРУЖЕНИЯ БЕСПРОВОДНЫХ ПРОКСИ-СТАНЦИЙ В КОРПОРАТИВНОЙ WLAN-СЕТИ,"Бабков И.Н., Бударин Э.А., Киструга А.Ю., Бударин М.Э.",2023,Да
56120130,МЕТОДИКА ОПТИМИЗАЦИИ СЕТКИ ЛИНИЙ СЕТИ СВЯЗИ КАК ПРОГРАММНО-КОНФИГУРИРУЕМОЙ СЕТИ,"Шинкарев С.А., Евглевская Н.В., Антонов П.Н., Магдеев Т.Р.",2023,Да
56120132,МЕТОДИКА НАХОЖДЕНИЯ МЕСТОРАСПОЛОЖЕНИЯ КОНТРОЛЛЕРА НА ПРОГРАММНО-КОНФИГУРИРУЕМОЙ СЕТИ,"Шинкарев С.А., Евглевская Н.В., Антонов П.Н., Магдеев Т.Р.",2023,Да
53956453,"ДЛЯ ПОДГОТОВКИ ""ТЕХНОЛОГИЧЕСКИХ ЧЕМПИОНОВ"" ТУРНИР ""ИНЖЕНЕРЫ БУДУЩЕГО"" - КЛЮЧЕВОЙ ЭЛЕМЕНТ ТРАНСФОРМАЦИИ ОБРАЗОВАНИЯ В ЭПОХУ ПРОТИВОСТОЯНИЯ С КОЛЛЕКТИВНЫМ ЗАПАДОМ","Митрофанов М.В., Лаута О.С., Косьянова М.С.",2023,Да
54379301,"""ЗНАТЬ"", ""УМЕТЬ"", ""ВЛАДЕТЬ"" АВТОМАТИЗИРОВАННАЯ ТРЕНАЖЁРНО-ОБУЧАЮЩАЯ СИСТЕМА ДЛЯ ПОДГОТОВКИ СПЕЦИАЛИСТОВ БАЗОВЫХ ИНФОКОММУНИКАЦИОННЫХ КОМПЛЕКСОВ И СИСТЕМ СПЕЦИАЛЬНОЙ СВЯЗИ","Харченко В.Е., Романенко П.Г., Лисейкин Р.Е.",2023,Да
54379302,УНИКАЛЬНЫЙ ПЕДАГОГ,Малящов И.В.,2023,Да
54741009,УЧИТЕЛЬ... СЛОВО-ТО КАКОЕ!,Крюкова Е.С.,2023,Да
54741020,ИСКУССТВЕННЫЙ ИНТЕЛЛЕКТ В ОБРАЗОВАНИИ ОСОБЕННОСТИ ВЕДЕНИЯ ОБРАЗОВАТЕЛЬНОЙ ДЕЯТЕЛЬНОСТИ В ВОЕННОЙ АКАДЕМИИ СВЯЗИ С ПРИМЕНЕНИЕМ ВИРТУАЛЬНЫХ ТЕХНОЛОГИЙ,"Ренсков А.А., Ренсков Д.А., Чирушкин К.А.",2023,Да
54741023,ОСОБЕННОСТИ ПОДГОТОВКИ СПЕЦИАЛИСТОВ СВЯЗИ В ВОЕННОМ ВУЗЕ НА ОСНОВЕ ИННОВАЦИОННОГО И ТРАДИЦИОННОГО ОБУЧЕНИЯ,"Гудков М.А., Лукьянчик В.Н., Иванов В.Г., Васильева Т.Г.",2023,Да
54127702,КВАНТОВАЯ УСТРЕМЛЕННОСТЬ КАК УГРОЗА ИНФОРМАЦИОННОЙ БЕЗОПАСНОСТИ,"Лукашев А.В., Шабуня В.В., Сарафанников В.С., Билан В.В.",2023,Да
53935183,METHODOLOGY FOR FINDING OPTIMUM CONTROLLER LOCATION ON A SOFTWARECONFIGURABLE NETWORK,"Bekbaev G., Evglevskaya N., Shinkarev S.",2023,Нет
50382269,СОВЕРШЕНСТВОВАНИЕ ДЕЯТЕЛЬНОСТИ КОМАНДИРОВ ПО ДУХОВНО-НРАВСТВЕННОМУ ВОСПИТАНИЮ КУРСАНТОВ В СОВРЕМЕННЫХ УСЛОВИЯХ РАЗВИТИЯ РОССИИ,"Бибарсова Г.Ш., Бибарсов М.Р., Ульянова О.А.",2023,Да
50455045,ФИЗИЧЕСКОЕ ВОСПИТАНИЕ КАК ФАКТОР НАЦИОНАЛЬНОЙ БЕЗОПАСНОСТИ РОССИИ,"Бибарсова Г.Ш., Бибарсов М.Р., Бибарсов А.М.",2023,Да
54218209,НАКОПИТЕЛЬНО-ИПОТЕЧНАЯ СИСТЕМА ЖИЛИЩНОГО ОБЕСПЕЧЕНИЯ ВОЕННОСЛУЖАЩИХ И ВЗГЛЯД КУРСАНТОВ ВОЕННОГО ВУЗА НА ВОЗМОЖНОСТЬ ЕЕ ПРИМЕНЕНИЯ,"Ульянова О.А., Зашихин В.В., Алтынпара А.Е.",2023,Да
50732037,ИСПОЛЬЗОВАНИЕ МАШИННОГО ОБУЧЕНИЯ ДЛЯ ПОДДЕРЖКИ ПЕДАГОГИКИ В ИСКУССТВЕ,"Сорокин А.В., Потяков М.В., Михайлов А.И., Галимов И.А.",2023,Нет
50510171,ВАРИАНТ ОРГАНИЗАЦИИ ОБОРОНЫ ОБЪЕКТОВ ОТ ВОЗДУШНОГО НАПАДЕНИЯ,"Чихачев А.В., Ковалев В.В., Ерыгин В.В.",2023,Да
59404898,СЛАВЯНОФИЛЬСКОЕ УЧЕНИЕ О ЯЗЫКЕ И НЕМЕЦКАЯ НАУКА И ФИЛОСОФИЯ,Безлепкин Н.И.,2023,Да
67226803,П.Л. ЛАВРОВ И ЕГО НАУКОУЧЕНИЕ,Безлепкин Н.И.,2023,Да
66317697,МЕТОДИКА ОЦЕНКИ УСТОЙЧИВОСТИ ПРОГРАММНО-КОНФИГУРИРУЕМЫХ СЕТЕЙ В УСЛОВИЯХ КОМПЬЮТЕРНЫХ АТАК,"Саенко И.Б., Котенко И.В., Лаута О.С., Скоробогатов С.Ю.",2023,Да
67972073,АЛГОРИТМЫ ПОЛУЧЕНИЯ СИМВОЛЬНОЙ СИНХРОНИЗАЦИИ ПРИ ИСПОЛЬЗОВАНИИ ЦИФРОВОЙ ОБРАБОТКИ СИГНАЛОВ,"Филимонов В.А., Усов Н.А., Остроумов О.А.",2023,Да
54244631,ПРЕДЛОЖЕНИЯ ПО ПОСТРОЕНИЮ И ФУНКЦИОНИРОВАНИЮ СИСТЕМЫ ВЫЯВЛЕНИЯ АНОМАЛЬНОГО ПОВЕДЕНИЯ ПОЛЬЗОВАТЕЛЕЙ ЦОД МЕТОДАМИ МАШИННОГО ОБУЧЕНИЯ,"Аль-Барри М.Х., Саенко И.Б.",2023,Да
54244653,АНАЛИЗ ЭФФЕКТИВНОСТИ ЗАЩИТЫ ИНФОРМАЦИИ В СИСТЕМАХ ЭЛЕКТРОННОГО ДОКУМЕНТООБОРОТА,"Паращук И.Б., Михайличенко А.В., Саяркин В.А.",2023,Да
53759526,МЕЖДУНАРОДНОЕ ДВИЖЕНИЕ КАПИТАЛА И ЭКОНОМИЧЕСКИЕ РИСКИ В УСЛОВИЯХ ФИНАНСОВЫХ КРИЗИСОВ,"Смелкова И.Ю., Смелков К.А.",2023,Да
75213055,РАЗРАБОТКА ПРОГРАММНОГО КОМПЛЕКСА ПЕРЕДАЧИ ДАННЫХ ПО ЛОКАЛЬНОЙ СЕТИ ПРЕДПРИЯТИЯ,"Домрачев Д.А., Ясинская Ю.В., Рябов Г.А.",2023,Да
75213103,ЧЕЛОВЕКО-МАШИННЫЙ ИНТЕРФЕЙС И ЕГО ПРИМЕНЕНИЕ В МОРСКИХ УПРАВЛЯЮЩИХ СИСТЕМАХ,"Курочкин М.А., Ясинская Ю.В., Солодухин Б.В.",2023,Да
75212566,МОДЕРНИЗАЦИЯ АВТОМАТИЧЕСКОЙ ИДЕНТИФИКАЦИОННОЙ СИСТЕМЫ СУДОВ,"Меликов М.Ю., Ясинская Ю.В., Пантюхин О.И.",2023,Да
53913776,ВЫБОР ТИПОВОЙ СТРУКТУРЫ ПО РЕЗУЛЬТАТАМ СРАВНИТЕЛЬНОГО АНАЛИЗА СУММАРНОЙ ДЛИНЫ ВОЛОКОННО-ОПТИЧЕСКИХ КАБЕЛЕЙ ДЛЯ ПОСТРОЕНИЯ СЕТИ СВЯЗИ,"Ясинский С.А., Зюзин А.Н., Селезнев А.В., Смолеха А.В.",2023,Да
53913777,"МЕСТО ""ЗОЛОТОГО"" СЕЧЕНИЯ В РАСПРЕДЕЛЕНИИ ВЕРОЯТНОСТЕЙ ДЛЯ МОДЕЛИ СИСТЕМЫ МАССОВОГО ОБСЛУЖИВАНИЯM/M/ /",M/M/ /,2023,Да
53712700,О ВОЗМОЖНОСТИ ПОВЫШЕНИЯ УПРАВЛЯЕМОСТИ И УСТОЙЧИВОСТИ ДВИЖЕНИЯ КОЛЕСНОЙ МАШИНЫ ПУТЕМ ПРИМЕНЕНИЯ УПРАВЛЯЕМЫХ ДИФФЕРЕНЦИАЛОВ,"Бао Л., Добрецов Р.Ю., Войнаш С.А., Ерыгин В.В., Пушков Ю.Л., Кривоногова А.С.",2023,Да
50438323,УПРАВЛЕНИЕ НАУЧНОЙ ДЕЯТЕЛЬНОСТЬЮ КРЕАТИВНЫХ СОТРУДНИКОВ В ВЫСШЕЙ ШКОЛЕ С ИСПОЛЬЗОВАНИЕМ НАУКОМЕТРИЧЕСКИХ ИНДИКАТОРОВ,"Дворникова О.Ф., Спасенников В.В., Дворников С.В.",2023,Да
54600375,ПРОБЛЕМЫ ПОДГОТОВКИ И ПОДБОРА НАУЧНЫХ КАДРОВ ДЛЯ РЕШЕНИЯ ЗАДАЧ ВОЕННОЙ НАУКИ,"Дворникова О.Ф., Самохин В.Ф., Дворников С.В., Худяков А.И.",2023,Да
56121749,МОДЕЛЬ ИНТЕГРАЛЬНОЙ ОЦЕНКИ КРЕАТИВНОСТИ НА ОСНОВЕ ЕЕ ЧАСТНЫХ ПОКАЗАТЕЛЕЙ,"Дворникова О.Ф., Печников А.Н.",2023,Да
53035037,"ПРАВА ЧЕЛОВЕКА И ДЕМОКРАТИЯ, НЕПРИКОСНОВЕННОСТЬ СОБСТВЕННОСТИ И ЭКОНОМИЧЕСКИЕ ПРОБЛЕМЫ","Фролова О.В., Фролов В.В.",2023,Да
55004532,ПРАВОВОЙ РЕЖИМ НЕДВИЖИМОГО ИМУЩЕСТВА ВОИНСКИХ ЧАСТЕЙ И ОРГАНИЗАЦИЙ И НЕКОТОРЫЕ ВОПРОСЫ ЕГО ИЗУЧЕНИЯ,"Алтынпара А.Е., Зашихин В.В., Григорьева К.С.",2023,Да
54262448,"ПОТЕНЦИАЛ ДИСЦИПЛИН ИНЖЕНЕРНО-ГРАФИЧЕСКОГО ЦИКЛА В ПРОЦЕССЕ ФОРМИРОВАНИЯ У СТУДЕНТОВ ""НАВЫКОВ БУДУЩЕГО""",Ковалева О.Н.,2023,Нет
